,RO_0,RO_1,RO_2,RO_3,RO_4,RO_5,RO_6,RO_7,RO_8,RO_9,RO_10,RO_11,RO_12,RO_13,RO_14,RO_15,RO_16,RO_17,RO_18,RO_19,Temperature,vccint,vbram,vccaux,time
551,2,474628,470101,467667,463057,460103,467290,417376,460862,461035,456961,419472,367860,368128,456551,457161,452432,374077,466883,420221,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:13.115636
552,2,474620,470042,467318,462891,460182,467283,417254,461020,461104,456875,419451,367854,368086,456650,457095,452445,374054,466853,420324,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:16.135694
553,2,474613,470147,467437,463120,460112,467230,417333,460974,460942,456946,419493,368010,368098,456576,457223,452407,374071,466721,420248,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:19.155013
554,2,474555,469922,467421,462930,459981,467124,417189,460754,460819,456818,419485,367808,368037,456511,457111,452375,373922,466642,420177,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:22.174045
555,2,474505,469980,467564,462817,459979,467138,417252,460745,460801,456705,419324,367676,367868,456692,457149,452484,373962,466587,420019,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:25.194090
556,2,474508,470030,467404,462763,460045,467240,417034,460785,461062,456882,419375,367720,367920,456414,457101,452497,373969,466802,420098,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:28.214065
557,2,474674,470100,467683,463213,460414,467396,417369,461030,461355,456962,419653,367985,368169,456772,457309,452513,374183,466882,420243,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:31.233360
558,2,474644,470136,467703,463169,460120,467259,417201,460710,461046,456870,419547,367881,367999,456543,457321,452385,374042,466744,420294,50.69331054687501,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:34.253086
559,2,474743,470123,467477,462916,460226,467208,417165,460749,461185,456955,419588,367875,367983,456652,457229,452418,374142,466761,420287,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:37.273039
560,2,474639,470002,467540,462839,460187,467011,417085,460786,461005,456752,419501,367827,367888,456351,457039,452414,373942,466732,420161,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:40.292747
561,2,474749,470098,467395,463065,460322,467069,417221,460697,460906,456924,419571,367898,368019,456503,456969,452383,374088,466796,420272,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:43.312583
562,2,474722,470149,467842,463141,460241,467225,417396,460833,461102,457037,419694,367944,368118,456805,457189,452534,374235,466917,420320,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:46.332357
563,2,474752,470189,467660,463137,460088,467082,417269,460859,461135,456834,419667,367890,368087,456693,457118,452387,374072,466886,420291,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:49.352152
564,2,474800,470328,467681,463081,460216,467255,417320,460854,460991,457004,419671,367920,368127,456616,457300,452739,374250,466892,420199,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:52.371866
565,2,474758,470040,467573,463148,460117,467223,417279,460823,461058,456985,419690,367910,368100,456603,457213,452438,374114,466775,420219,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:55.391803
566,2,474606,470066,467475,463074,459993,467175,417116,460785,460880,456861,419547,367916,368070,456616,457111,452416,374061,466821,420220,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:22:58.411667
567,2,474831,470174,467656,463097,460409,467226,417154,460749,461040,456989,419644,367937,368136,456673,457128,452547,374223,466928,420256,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:01.431337
568,2,474652,469984,467560,463095,460254,467273,417328,461084,460974,456915,419628,368033,368092,456646,457085,452568,374083,466849,420257,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:04.452138
569,2,474933,470195,467702,463187,460338,467391,417298,461114,461212,457135,419658,368054,368201,456721,457355,452592,374201,466960,420414,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:07.471972
570,2,474746,470127,467543,463070,460231,467288,417101,460942,461172,456993,419538,367994,368135,456671,457158,452435,374242,466861,420306,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:10.491686
571,2,474654,470121,467636,462992,460188,467191,417275,460884,461063,456965,419511,367899,368046,456584,457221,452499,374110,466826,420169,50.69331054687501,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:13.515205
572,2,474663,470033,467458,462878,460167,467216,417026,460840,460827,457004,419406,367663,368040,456600,457155,452458,373906,466638,420195,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:16.535224
573,2,474432,469822,467286,462750,460121,466996,417091,460654,460806,456803,419289,367772,368019,456405,457048,452363,373873,466609,420086,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:19.555203
574,2,474776,470145,467664,463076,460235,467203,417239,460914,461049,456944,419711,367936,368231,456776,457256,452502,374140,466844,420240,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:22.574992
575,2,474718,470024,467665,463034,460258,467431,417234,460885,461005,456974,419547,367916,368222,456631,457075,452515,373997,466941,420233,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:25.594823
576,2,474693,470151,467617,463080,460212,467348,417119,460917,460951,456950,419634,367919,368104,456741,457217,452547,374046,466869,420335,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:28.614659
577,2,474569,469949,467486,462868,460123,467266,417076,460768,461094,456798,419475,367901,368079,456666,457118,452374,373895,466857,420122,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:31.634601
578,2,474709,469830,467492,462987,460348,467260,417231,460748,461123,456955,419497,367931,368068,456804,457041,452554,373894,466908,420248,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:34.654712
579,2,474701,470034,467520,463226,460306,467188,416974,460931,461048,456926,419538,367901,368137,456551,457133,452315,373927,466850,420194,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:37.674473
580,2,474848,470273,467517,463209,460342,467294,417144,461124,461262,457042,419648,367969,368187,456805,457326,452561,374058,467074,420256,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:40.694377
581,2,474519,469975,467508,462774,460039,467088,416915,460931,461025,456766,419435,367747,367966,456659,457165,452349,373904,466908,420144,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:43.714407
582,2,474809,470106,467476,463197,460166,467287,417331,460892,461102,457045,419589,367945,368125,456818,457257,452392,374085,466994,420320,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:46.733457
583,2,474740,470097,467483,462936,460429,467280,417137,460935,461132,456957,419505,367845,368095,456692,457289,452382,374111,466948,420356,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:49.753409
584,2,474660,470047,467475,462781,460395,467307,417284,460712,461187,456916,419588,367920,368143,456683,457325,452525,374079,467035,420281,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:52.773457
585,2,474649,470068,467489,463022,460308,467367,417238,460849,461271,456861,419623,367903,368124,456569,457212,452397,374265,466912,420348,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:55.793425
586,2,474699,469940,467533,462728,460249,467155,417198,460938,461146,456905,419391,367665,367991,456566,457217,452248,374006,466893,420199,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:23:58.812444
587,2,474623,469991,467725,463057,460235,467189,417240,461003,461211,456841,419649,367874,368100,456728,457253,452411,374143,466968,420219,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:01.832397
588,2,474711,470243,467727,463012,460249,467365,417228,460961,461224,456949,419655,367932,368166,456793,457297,452527,374231,467079,420338,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:04.852139
589,2,474737,470153,467567,463042,460190,467436,417280,460817,461121,456943,419576,367792,368214,456781,457361,452559,374212,467172,420289,50.57026977539067,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:07.872254
590,2,474687,470186,467681,463210,460386,467241,417291,460928,461125,456978,419641,367879,368214,456958,457326,452497,374315,467033,420253,50.69331054687501,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:10.895768
591,2,474692,470105,467648,463117,460392,467260,417057,460867,460965,456970,419478,367898,368176,456761,457150,452391,374177,466987,420264,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:13.915753
592,2,474760,470168,467595,462992,460342,467352,417260,460936,461045,456968,419528,367963,368178,456773,457295,452501,374208,466947,420313,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:16.935694
593,2,474564,470095,467432,462832,460191,467186,417199,460770,460992,456810,419468,367811,367967,456636,457175,452377,373967,466770,420079,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:19.955674
594,2,474557,469900,467476,462915,460173,467241,417115,460787,461024,456796,419476,367770,368006,456600,457124,452542,374175,466734,420046,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:22.975644
595,2,474260,469884,467337,462855,460111,467153,417120,460732,461048,456894,419472,367774,367974,456675,457088,452465,374001,466785,420064,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:25.995669
596,2,474311,469798,467129,462338,459863,466921,416885,460412,460849,456657,419111,367536,367692,456217,456863,452206,373772,466567,419970,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:29.016120
597,2,474525,469882,467447,462799,460199,467138,417147,460624,461150,456823,419525,367839,367936,456630,457129,452416,374061,466820,420140,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:32.036342
598,2,474704,470244,467695,463124,460321,467315,417060,460843,461240,456944,419705,367941,368164,456760,457222,452458,374191,467053,420183,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:35.056074
599,2,474751,470184,467678,463330,460211,467387,417228,461040,461246,456871,419768,368095,368211,456709,457203,452458,374252,466922,420257,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:38.075258
600,2,474392,469811,467229,462395,460013,466889,416873,460722,460852,456684,419234,367530,367759,456471,456930,452230,373830,466510,419890,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:41.095894
601,2,474453,470060,467585,462817,460128,467226,417121,460793,461116,456884,419501,367822,367968,456622,457091,452477,374080,466896,420147,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:44.115903
602,2,474626,470140,467553,463128,460136,467139,417195,460851,461152,456966,419612,367849,367996,456626,457068,452281,374147,466878,420073,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:47.135631
603,2,474627,470115,467668,463179,460009,467262,417164,460925,461153,457047,419535,367973,368139,456805,457220,452427,374174,466852,420156,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:50.155360
604,2,474736,470081,467608,463157,460188,467177,417280,460886,461100,456993,419603,367913,368096,456507,457226,452506,374164,467062,420237,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:53.175189
605,2,474769,470199,467590,462800,460006,467304,417130,460870,461143,456936,419588,367893,368054,456644,457296,452367,374152,466939,420158,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:56.195148
606,2,474458,469934,467364,462605,459985,466981,416982,460605,460871,456730,419339,367701,367799,456298,457098,452241,373987,466713,419896,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:24:59.215152
607,2,474656,470136,467732,463113,460312,467392,417253,461053,461257,457009,419696,368082,368129,456688,457320,452620,374206,467045,420302,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:02.234864
608,2,474624,470242,467698,462786,460087,467212,417094,460793,461302,457083,419588,367885,367997,456754,457186,452534,374111,466930,420299,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:05.253892
609,2,474617,470072,467559,462727,460382,467261,417276,460878,461146,457075,419547,367847,368048,456776,457275,452516,374192,467027,420159,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:08.273908
610,2,474273,469723,467073,462145,459826,466810,416886,460520,460662,456570,419061,367479,367683,456466,456791,452111,373837,466421,419854,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:11.294741
611,2,474556,470119,467473,462731,460109,467156,417044,460906,460983,456946,419480,367910,368031,456673,457192,452313,374144,466786,420251,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:14.317935
612,2,474749,470060,467613,463096,460110,467114,417141,461051,461126,456958,419657,368041,368077,456574,457160,452470,374132,466717,420238,51.80067749023442,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:17.337641
613,2,474678,470111,467389,462981,460025,467093,417050,460654,460911,456896,419519,367925,368034,456464,456994,452423,374036,466791,420169,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:20.357366
614,2,474760,470121,467621,462974,460221,467162,417109,460856,461006,456987,419664,368010,368282,456742,457168,452579,374115,466948,420348,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:23.377097
615,2,474765,470020,467614,462922,460139,467156,417262,461012,461111,456839,419540,367953,368036,456599,457131,452407,374136,466949,420222,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:26.395958
616,2,474694,469945,467455,462971,460324,467086,417236,460871,461028,456859,419469,367898,367944,456588,457134,452383,374040,466840,420099,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:29.415095
617,2,474541,470099,467630,462903,460390,467179,417152,461146,461174,457074,419606,367876,368184,456697,457333,452615,374023,466818,420184,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:32.435184
618,2,474751,470068,467555,463024,460438,467096,417125,460975,461079,456974,419531,367988,368065,456632,457147,452579,374096,466771,420180,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:35.455281
619,2,474751,470070,467636,462992,460042,467115,417060,460929,461082,456882,419528,367871,368076,456635,457180,452504,374006,466818,420101,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:38.475038
620,2,474754,469924,467669,462818,460006,467161,417051,460958,460960,456915,419533,367821,367984,456634,457151,452419,373981,466659,420216,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:41.494994
621,2,474616,470123,467536,462851,460097,467026,417039,460995,461155,456933,419400,367852,367851,456577,457079,452409,373958,466707,420127,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:44.514983
622,2,474804,470081,467698,463017,460156,467127,417178,461180,460990,456901,419489,367895,368020,456704,457266,452563,374052,466840,420150,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:47.534044
623,2,474757,470129,467478,462993,460048,467081,417287,461029,461024,456875,419528,367861,368083,456505,456982,452417,374078,466744,420126,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:50.553986
624,2,474604,470000,467507,462943,460054,467162,417074,460930,460974,456866,419384,367795,368075,456523,457128,452448,374201,466703,420125,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:53.573747
625,2,474720,470006,467554,462780,460190,467059,417272,460892,461050,456922,419532,367851,368009,456664,457105,452577,374097,466768,420191,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:56.594036
626,2,474788,470135,467526,463147,460174,467028,417119,461148,461130,456920,419575,367871,368036,456571,457255,452532,374052,466752,420313,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:25:59.613801
627,2,474472,469856,467331,462735,460127,466856,417160,460859,460918,456789,419146,367710,367888,456480,457088,452305,373953,466625,419996,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:02.634019
628,2,474858,470022,467607,463042,460128,467275,417288,461068,461164,457100,419643,367924,368099,456708,457314,452604,374160,466898,420294,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:05.653019
629,2,474874,470043,467486,462974,460249,467261,417547,460872,461247,457125,419630,367958,368054,456618,457343,452585,374104,466847,420309,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:08.673111
630,2,474728,469945,467531,463158,460244,467276,417158,460921,461123,456928,419699,367992,368111,456591,457330,452533,374077,466809,420288,51.80067749023442,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:11.696995
631,2,474674,469999,467571,463169,460250,467216,417271,460996,461134,456897,419607,367920,368195,456781,457323,452425,374042,466830,420136,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:14.717046
632,2,474711,469930,467584,463048,460152,467074,417294,460636,461052,456951,419542,367888,368041,456409,457073,452333,373942,466684,420203,51.80067749023442,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:17.736785
633,2,474669,469881,467508,462795,460206,466984,417230,460715,461035,456929,419432,367830,368035,456441,457020,452612,373799,466790,419937,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:20.756742
634,2,474613,469952,467337,462765,460132,466983,417303,460901,461068,456943,419416,367898,368063,456478,457134,452410,373754,466674,420053,50.57026977539067,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:23.776710
635,2,474805,469969,467574,463114,460340,467126,417301,460994,461043,456878,419596,367945,368036,456540,457195,452463,373913,466810,420210,51.80067749023442,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:26.796354
636,2,474602,469890,467489,462861,460147,467027,417180,460845,460995,456925,419373,367848,368015,456501,457108,452452,373752,466812,420117,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:29.816266
637,2,474537,469989,467600,463044,460063,467088,417216,460851,461152,456879,419394,367838,368124,456493,457068,452452,373954,466848,420193,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:32.836004
638,2,474705,469939,467660,463050,459938,467246,417327,461003,461066,457165,419512,367794,368097,456544,457125,452479,373979,466812,420163,51.92371826171876,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:35.855756
639,2,474846,470023,467565,462870,460190,467125,417192,460907,461116,457041,419529,367945,368104,456490,457303,452519,373957,466817,420183,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:38.874791
640,2,474772,469976,467577,462772,460204,467125,417436,460952,461161,457011,419570,367920,367997,456614,457242,452488,374006,466750,420244,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:41.894746
641,2,474681,469785,467559,462879,460358,467029,417416,461075,461158,457069,419574,367936,368164,456625,457205,452610,374160,466876,420188,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:44.914734
642,2,474601,469978,467530,462826,460119,467103,417306,460919,461106,457023,419501,367839,368105,456644,457173,452588,374015,466796,420191,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:47.934882
643,2,474648,469955,467470,462955,460035,467188,417221,460821,460914,456792,419375,367834,368063,456654,457152,452427,373981,466829,420261,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:50.954601
644,2,474721,469967,467480,463086,460063,467109,417242,460925,461054,456898,419564,367915,368084,456555,457281,452334,373929,466764,420232,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:53.974320
645,2,474759,470321,467637,463207,460178,467172,417376,460934,461261,457125,419693,367939,368199,456608,457230,452656,374105,466863,420418,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:26:56.994047
646,2,474665,470029,467656,462936,460177,467119,417358,461241,461299,457014,419572,367931,368176,456665,457202,452641,374043,466841,420243,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:00.014021
647,2,474616,470037,467646,463190,460064,467101,417194,460995,461036,456964,419427,367874,368127,456476,457173,452356,374005,466822,420228,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:03.033745
648,2,474529,469899,467588,463008,460194,467142,417312,460949,460966,456849,419489,367832,368046,456543,457053,452381,374038,466727,420174,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:06.052740
649,2,474520,469792,467369,462841,460265,467044,417132,460745,460947,456873,419460,367833,367993,456557,457036,452419,373916,466707,420152,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:09.072800
650,2,474533,469978,467554,462986,460204,467168,417285,460907,461008,456818,419468,367877,368083,456543,457121,452352,374052,466766,420149,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:12.092531
651,2,474580,469887,467513,463095,460078,466932,417244,460850,461023,456764,419569,367866,368076,456557,457256,452346,373957,466772,420138,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:15.115704
652,2,474718,470059,467480,463145,460281,467199,417351,461016,461037,456886,419637,367860,368115,456614,457259,452440,374091,466889,420265,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:18.135438
653,2,474509,469988,467570,462882,460246,466964,417196,460774,460921,456835,419465,367875,368016,456536,457165,452379,374064,466769,420181,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:21.155283
654,2,474567,470062,467651,463039,460241,466959,417233,460905,460937,456855,419563,367830,368088,456586,457155,452376,373955,466748,420080,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:24.174310
655,2,474633,469931,467608,463070,460119,467182,417387,460934,461231,457007,419610,367854,368063,456541,457097,452463,374044,466863,420282,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:27.194380
656,2,474517,469948,467589,462889,459990,467105,417304,460904,460986,457060,419431,367911,368040,456525,457150,452449,374023,466677,420190,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:30.214460
657,2,474550,470059,467604,462960,459975,467118,417315,460703,461024,457002,419600,367929,368190,456566,457142,452362,374032,466806,420191,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:33.233505
658,2,474418,469973,467654,462988,460016,467049,417238,460960,460927,456928,419468,367866,368065,456521,457136,452378,373975,466904,420222,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:36.253580
659,2,474392,469985,467595,462966,459942,467181,417154,461019,461072,456899,419505,367847,368101,456556,457268,452430,373999,466812,420261,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:39.273701
660,2,474531,470023,467596,462721,460253,467146,417124,461039,461042,456772,419530,367854,368027,456528,457132,452341,374025,466875,420247,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:42.292751
661,2,474527,470120,467594,463042,460016,467092,417325,460988,461203,457019,419632,367949,368105,456528,457277,452492,374080,466882,420286,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:45.312492
662,2,474618,470222,467619,463147,460081,467199,417150,460781,461133,457017,419681,367877,368009,456646,457221,452302,374022,466865,420267,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:48.332246
663,2,474499,470201,467495,462985,460121,467241,417173,461028,461108,457039,419601,367978,368081,456581,457245,452242,374046,466770,420172,51.80067749023442,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:51.352123
664,2,474472,469985,467443,463019,460127,467071,417235,460778,460879,456897,419582,367937,368060,456565,457241,452152,374025,466667,420172,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:54.372130
665,2,474571,470029,467442,462884,460198,467178,417152,460870,461213,456973,419526,367956,368037,456689,457155,452388,374027,466799,420218,51.185473632812545,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:27:57.391993
666,2,474525,470180,467723,463038,460334,467079,417172,460872,461033,457071,419594,367969,368062,456529,457311,452405,374206,466827,420303,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:00.412148
667,2,474403,470079,467661,463010,460337,467189,417132,460759,461118,457085,419662,367911,368134,456531,457290,452386,374086,466782,420351,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:03.432113
668,2,474462,469931,467555,463048,460325,467042,417238,460817,461025,456863,419594,367787,368035,456581,457139,452368,374048,466662,420211,50.81635131835941,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:06.451813
669,2,474600,470019,467562,462998,460205,467003,417200,460781,461188,457069,419547,367833,368033,456399,457196,452385,374090,466754,420123,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:09.471553
670,2,474673,470115,467629,463235,460478,467165,417257,461012,461214,457031,419539,367919,368180,456640,457413,452335,374138,466790,420217,50.69331054687501,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:12.495262
671,2,474149,469718,467151,462190,460068,466738,416968,460512,460866,456756,419089,367456,367684,456278,456843,451996,373687,466487,419925,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:15.518608
672,2,474424,470078,467373,462825,460181,466897,417195,460901,461001,457001,419462,367716,367866,456456,457133,452305,374005,466673,420164,51.431555175781284,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:18.538615
673,2,474658,470024,467556,462797,460083,467194,417280,460988,461055,456877,419453,367693,368000,456339,457166,452213,373988,466692,420210,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:21.557490
674,2,474573,470098,467648,463011,460299,467051,417282,460862,460943,456836,419635,367768,368050,456477,457333,452209,373988,466728,420171,51.308514404296886,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:24.576397
675,2,474435,470057,467521,462705,460238,466961,417175,460751,460932,456893,419382,367709,367883,456481,457249,452325,373874,466732,420102,50.93939208984381,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:27.595822
676,2,474598,470060,467601,462880,460074,467046,417134,460798,460986,456891,419462,367828,367918,456362,457096,452268,374043,466733,420207,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:30.615611
677,2,474662,470088,467484,463066,460336,467111,417268,461017,461182,456892,419606,367958,368082,456472,457142,452431,374125,466807,420123,51.67763671875002,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:33.635390
678,2,474578,469881,467630,462979,460154,467158,417127,460973,461047,456920,419590,367825,367999,456537,457326,452392,374081,466763,420251,51.06243286132815,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:36.655566
679,2,474418,470082,467646,463062,460158,467049,417107,460895,460915,456893,419478,367881,367944,456475,457108,452368,374145,466773,420106,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:39.675338
680,2,474406,469818,467172,462528,459863,466762,416982,460549,460674,456829,419366,367589,367757,456329,457008,452139,373843,466402,419983,51.55459594726568,1.0224609375,1.0224609375,1.803955078125,2024-06-03 03:28:42.694411
