,RO_0,RO_1,RO_2,RO_3,RO_4,RO_5,RO_6,RO_7,RO_8,RO_9,RO_10,RO_11,RO_12,RO_13,RO_14,RO_15,RO_16,RO_17,RO_18,RO_19,Temperature,vccint,vbram,vccaux,time
247,2,474509,469964,467542,463146,460435,467349,417199,460660,461231,456859,419692,367955,368143,456611,456982,452839,374194,466975,420170,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:05:49.694964
248,2,474548,470162,467851,462972,460127,467228,417257,460744,461035,456881,419656,367846,368052,456418,457154,452725,374168,466723,420101,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:05:52.714194
249,2,474729,470300,467922,463205,460494,467505,417461,461071,461146,456950,419781,368010,368231,456545,457377,452744,374380,467021,420410,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:05:55.734112
250,2,474536,469997,467716,462958,460270,467406,417255,460846,461076,456907,419566,367911,368157,456574,457165,452557,374310,466848,420215,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:05:58.754382
251,2,474673,470093,467906,462920,460298,467508,417410,460807,461246,456845,419667,367920,368019,456578,457171,452698,374234,467002,420260,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:01.774411
252,2,474672,470173,467823,463237,460306,467332,417393,460637,461045,456987,419703,367975,368207,456564,457128,452770,374368,466962,420206,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:04.794257
253,2,474832,470261,467850,463108,460355,467522,417195,460945,461251,457013,419798,368024,368161,456566,457248,452852,374348,467017,420372,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:07.814141
254,2,474570,470160,467822,462965,460236,467469,417451,460777,461232,456916,419782,367994,368174,456362,457272,452625,374293,467024,420284,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:10.834021
255,2,474766,470205,467897,462952,460267,467486,417335,460764,461182,456802,419632,367965,368188,456438,457269,452562,374211,466956,420186,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:13.857487
256,2,474634,470094,467707,462983,460367,467576,417400,460740,461116,456875,419714,367954,368011,456435,457203,452642,374288,466944,420210,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:16.877411
257,2,474673,470379,467871,463098,460531,467626,417575,460940,461386,457036,419769,368024,368178,456632,457291,452771,374383,466942,420344,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:19.897294
258,2,474449,470020,467642,462745,460284,467360,417230,460548,461063,456839,419431,367699,367849,456333,456953,452552,374053,466610,420065,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:22.918442
259,2,474287,469901,467470,462491,459960,467019,417016,460619,460858,456587,419234,367502,367815,456049,456890,452436,373905,466649,419801,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:25.941659
260,2,474566,470142,467542,463005,460209,467321,417312,460809,461043,456881,419513,367789,368025,456325,457078,452588,374112,466813,420074,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:28.960905
261,2,474503,470149,467554,462956,460271,467389,417382,460991,461105,456930,419628,367880,368017,456469,457156,452688,374322,466856,420146,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:31.981927
262,2,474579,469994,467689,463109,460426,467486,417527,460941,461272,456850,419683,367974,368122,456498,457241,452657,374312,466813,420172,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:35.002053
263,2,474722,470138,467823,463080,460287,467309,417424,460850,461218,456854,419651,367913,368207,456459,457173,452582,374279,466888,420033,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:38.021984
264,2,474654,470082,467729,462988,460234,467310,417398,461036,461138,456805,419608,367917,368014,456424,457208,452720,374271,466913,420124,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:41.042124
265,2,474343,469786,467258,462273,460127,467270,417122,460701,460790,456672,419356,367527,367810,456146,456791,452512,374008,466557,419872,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:44.062800
266,2,474580,470098,467547,462851,460539,467428,417168,460989,461276,456882,419630,367875,368069,456631,457207,452737,374184,466860,420063,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:47.089359
267,2,474620,470204,467685,463010,460255,467423,417182,460929,461174,456721,419547,367906,368124,456517,457033,452756,374233,466921,420124,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:50.109206
268,2,474817,470212,467774,462962,460405,467680,417501,461147,461153,457036,419719,368009,368285,456643,457179,452680,374222,466955,420132,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:53.130334
269,2,474541,470076,467775,463142,460267,467487,417294,460845,461195,456942,419589,367884,368188,456466,457150,452604,374163,466985,420066,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:56.151745
270,2,474672,470020,467618,463010,460458,467576,417201,461032,461211,457032,419659,367912,368078,456754,457260,452662,374300,466957,420085,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:06:59.172472
271,2,474563,469935,467548,462928,460201,467448,417341,460942,461341,456991,419486,367904,368090,456572,457175,452591,374131,466833,420105,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:02.192636
272,2,474555,470213,467684,463101,460518,467544,417396,461161,461170,457031,419635,367977,368111,456654,457121,452675,374288,466985,420189,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:05.212799
273,2,474736,470212,467633,463164,460483,467721,417336,461161,461215,457109,419723,368022,368116,456650,457280,452699,374180,466972,420236,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:08.232806
274,2,474638,470138,467790,463133,460331,467626,417212,461080,461272,457061,419665,367888,368116,456649,457176,452593,374296,466974,420216,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:11.252719
275,2,474314,469854,467319,462258,459777,467149,416853,460683,460873,456765,419220,367547,367767,456229,456706,452268,373974,466576,419788,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:14.281742
276,2,474656,470093,467856,463118,460346,467540,417287,461248,461326,457093,419767,368042,368157,456598,457261,452694,374267,466974,420169,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:17.302134
277,2,474801,470139,467804,463112,460476,467777,417458,461308,461354,457179,419713,367988,368193,456656,457351,452767,374291,467113,420145,50.69331054687501,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:20.322306
278,2,474822,470210,467797,463264,460362,467528,417491,461119,461268,457107,419662,367963,368187,456791,457379,452788,374358,467004,420136,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:23.342323
279,2,474686,470181,467883,463003,460391,467499,417241,461113,461252,457140,419706,367976,368113,456725,457245,452745,374292,467012,420211,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:26.362341
280,2,474879,470252,467725,463191,460557,467656,417400,461103,461254,457121,419762,367976,368163,456885,457283,452802,374411,467020,420366,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:29.382211
281,2,474690,470161,467726,463128,460496,467631,417240,461077,461210,457121,419702,367883,368145,456634,457224,452748,374215,466913,420169,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:32.402302
282,2,474773,470251,467958,463063,460538,467727,417435,461093,461293,457128,419697,367963,368160,456750,457155,452647,374265,466941,420166,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:35.422337
283,2,474468,469865,467433,462619,460170,467444,417179,460941,460953,456813,419374,367738,367909,456436,457055,452413,373871,466640,420037,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:38.443043
284,2,474920,470162,467747,463136,460619,467590,417533,461328,461143,457089,419660,367898,368096,456779,457286,452718,374303,466986,420241,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:41.463187
285,2,474641,470008,467556,462697,460324,467519,417361,461151,461122,456920,419555,367841,368047,456569,456966,452528,374072,466843,419983,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:44.483362
286,2,474725,470133,467661,462807,460337,467499,417197,461077,461214,457127,419614,367903,368202,456651,457048,452575,374211,466936,420118,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:47.506806
287,2,474736,470265,467837,463019,460483,467774,417370,461280,461159,457211,419805,368122,368224,456803,457229,452789,374305,467050,420180,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:50.526755
288,2,474640,470042,467429,462940,460473,467552,417432,461008,461268,457175,419625,367871,368135,456807,457110,452639,374137,466855,420127,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:53.546893
289,2,474747,470244,467754,462901,460578,467646,417474,461162,461394,457257,419793,367937,368311,456988,457217,452865,374318,467025,420298,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:56.567045
290,2,474422,469856,467478,462602,460024,467326,417162,460831,460881,456810,419361,367727,367857,456576,456888,452178,373978,466558,419957,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:07:59.587814
291,2,474752,470076,467716,462862,460392,467639,417153,461070,461319,457153,419603,367841,368097,456761,457083,452577,374171,466990,420214,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:02.607080
292,2,474531,469976,467639,462634,460217,467535,417374,461018,461124,457045,419560,367834,368145,456736,457011,452548,374138,466773,420151,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:05.627316
293,2,474915,470123,467948,463126,460337,467862,417433,461126,461357,457121,419735,368048,368202,456764,457245,452756,374332,466986,420264,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:08.647316
294,2,474696,470036,467695,463133,460312,467638,417295,461038,461253,456922,419685,367862,368053,456764,457149,452599,374249,466972,420154,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:11.667213
295,2,474559,470047,467563,462879,460318,467430,417327,461132,461115,456781,419514,367860,368111,456508,457012,452433,374042,466760,420121,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:14.690824
296,2,474735,470158,467721,463007,460444,467482,417384,461055,461414,457013,419600,367973,368198,456464,456982,452566,374175,466893,420271,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:17.710714
297,2,474595,470033,467736,463026,460284,467440,417296,461013,461190,456823,419541,367888,368073,456612,457133,452446,374199,466774,420111,50.69331054687501,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:20.732139
298,2,474673,470248,467703,463087,460209,467580,417401,461075,461285,457055,419655,367945,368240,456539,457230,452683,374227,466879,420228,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:23.752012
299,2,474458,470005,467699,462835,460286,467519,417567,460970,461288,457086,419579,367812,368033,456558,456939,452623,374059,466853,420147,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:26.772057
300,2,474623,470085,467645,462817,460348,467570,417472,460986,461298,457134,419602,367856,368260,456556,457213,452635,374017,466755,420232,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:29.792106
301,2,474812,470120,467749,462915,460426,467560,417538,461076,461139,457018,419594,367941,368184,456552,457060,452688,374182,466960,420272,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:32.811900
302,2,474742,470211,467801,463056,460360,467584,417497,460874,461159,456960,419506,367871,368248,456519,457093,452539,374179,466821,420312,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:35.831706
303,2,474706,470029,467773,463034,460463,467618,417455,461021,461174,457005,419615,367952,368141,456499,457009,452421,374102,466866,420128,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:38.852282
304,2,474670,470165,467714,463307,460438,467548,417353,460984,461124,456978,419646,368037,368266,456658,457114,452515,374220,466840,420277,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:41.872101
305,2,474639,470183,467810,462868,460393,467572,417429,460955,461120,456933,419646,367920,368198,456519,457202,452495,374141,466828,420163,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:44.892082
306,2,474438,469973,467440,462757,460477,467446,417438,460882,460989,457008,419526,367827,368093,456433,456942,452489,374099,466724,420068,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:47.916728
307,2,474750,470145,467772,462905,460511,467720,417404,461053,461394,457075,419662,368067,368278,456650,457172,452586,374179,466824,420266,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:50.936764
308,2,474571,469991,467589,462750,460442,467549,417460,461201,461296,457132,419573,367893,368159,456709,457147,452657,374118,466836,420297,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:53.957019
309,2,474684,470247,467675,462969,460491,467760,417552,461116,461322,457157,419662,368011,368268,456755,457207,452671,374097,466876,420281,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:56.977188
310,2,474520,470111,467846,462850,460610,467480,417534,461058,461450,457205,419674,367935,368215,456578,457149,452617,374136,466795,420259,52.16979980468756,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:08:59.997267
311,2,474752,470233,467790,463036,460510,467513,417547,461109,461196,456998,419782,368047,368168,456450,457126,452606,374285,466859,420300,50.81635131835941,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:03.017098
312,2,474884,470356,467891,463024,460440,467550,417562,461106,461289,457146,419702,367998,368303,456742,457165,452787,374307,466872,420312,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:06.036168
313,2,474529,470199,467741,462904,460362,467433,417605,460827,461303,457025,419687,367940,368162,456505,457102,452644,374182,466795,420179,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:09.056350
314,2,474633,470074,467791,462827,460410,467553,417356,460908,461063,456935,419592,367829,368118,456384,457083,452588,374138,466767,420112,52.04675903320316,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:12.075448
315,2,474484,469926,467512,462795,460256,467318,417287,460906,461155,456826,419561,367860,368126,456454,456871,452480,374060,466805,420042,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:15.099958
316,2,474717,470103,467673,463032,460533,467334,417371,460966,461340,457057,419732,368169,368225,456533,457111,452738,374257,466875,420195,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:18.119782
317,2,474726,470047,467656,462714,460375,467415,417369,460927,461083,456679,419594,367953,368123,456292,457074,452573,374135,466823,420180,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:21.138786
318,2,474836,470088,467674,463037,460461,467484,417399,460947,461187,456733,419623,368041,368247,456418,457100,452528,374149,466776,420092,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:24.161063
319,2,474786,470048,467725,463061,460324,467384,417317,461092,461117,456807,419555,368009,368152,456518,457201,452670,374144,466860,420181,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:27.182117
320,2,474754,470273,467779,463036,460264,467505,417529,460989,461264,456756,419586,368026,368226,456499,457206,452500,374163,466879,420269,50.69331054687501,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:30.202109
321,2,474589,470142,467520,462975,460357,467515,417380,460809,461202,456575,419512,367993,368196,456445,456910,452591,374175,466836,420105,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:33.222165
322,2,474798,470214,467782,463011,460336,467609,417338,461124,461456,457013,419696,368085,368250,456552,457144,452712,374201,466904,420286,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:36.242043
323,2,474594,469986,467621,462605,460229,467346,417216,460936,461192,456818,419506,367881,368172,456572,457060,452610,374046,466632,419918,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:39.262081
324,2,474747,470148,467605,462843,460161,467470,417314,460871,461232,456995,419544,367884,368084,456528,457019,452533,374092,466813,420133,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:42.281504
325,2,474600,469876,467414,462747,460353,467364,417275,460910,461134,456969,419444,367800,368037,456522,456938,452381,374050,466702,420116,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:45.301523
326,2,474738,470086,467737,463115,460332,467461,417345,461218,461171,457012,419650,367963,368123,456606,457083,452656,374219,466845,420169,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:48.325298
327,2,474655,469914,467526,462877,460213,467394,417301,460918,461040,456922,419509,367910,368125,456384,456914,452536,374068,466733,420198,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:51.344264
328,2,474652,470043,467759,462984,460339,467584,417313,461031,461164,457049,419468,368049,368185,456566,457002,452574,374120,466803,420223,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:54.364062
329,2,474751,469972,467830,463077,460158,467427,417279,461150,461331,457108,419629,368016,368254,456480,457127,452625,374261,466791,420141,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:09:57.383917
330,2,474677,470097,467699,462974,460303,467420,417391,461184,461185,457003,419534,368034,368149,456583,457145,452562,374177,466889,420099,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:00.404002
331,2,474714,470041,467607,462932,460477,467402,417336,461081,461193,456973,419669,368042,368089,456457,457021,452568,374111,466854,420056,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:03.424048
332,2,474587,469932,467606,462873,460487,467387,417355,461128,461316,456971,419544,367934,368171,456581,457222,452480,374126,466738,420138,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:06.444098
333,2,474728,470002,467579,462895,460401,467348,417212,460999,461114,456878,419481,367838,368151,456538,457088,452645,374044,466810,420144,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:09.463304
334,2,474639,469966,467826,463007,460454,467372,417337,461068,461300,457093,419606,367963,368209,456417,457104,452575,374145,466816,420221,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:12.483471
335,2,474819,470123,467843,463294,460475,467594,417482,461216,461386,457009,419659,368110,368388,456660,457154,452613,374257,466877,420254,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:15.506415
336,2,474637,470109,467664,463199,460199,467421,417289,460895,461166,456967,419659,367973,368173,456428,457108,452538,374185,466897,420072,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:18.526199
337,2,474830,470269,467642,463229,460446,467571,417307,460844,461249,457007,419591,367946,368189,456521,457159,452692,374305,466899,420158,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:21.545250
338,2,474580,470019,467521,462789,460355,467366,417200,460821,461044,457006,419409,367867,368112,456372,457073,452654,374075,466770,420103,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:24.565237
339,2,474373,469612,467254,462264,459951,466969,416970,460670,460806,456694,419120,367549,367890,456214,456979,452247,373714,466431,419850,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:27.585901
340,2,474906,470218,467778,463200,460558,467533,417572,461083,461283,457142,419658,367996,368230,456602,457412,452779,374193,466966,420269,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:30.605237
341,2,474694,469925,467655,463138,460260,467296,417247,460842,461081,456901,419587,367944,368096,456358,457098,452596,374051,466822,420239,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:33.625560
342,2,474675,469952,467496,462934,460197,467279,417283,460890,461106,456785,419558,367868,368144,456465,457127,452515,374029,466838,420197,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:36.644719
343,2,474530,469924,467565,462942,460457,467457,417255,461150,461321,456850,419571,367948,368140,456549,457144,452727,374126,466874,420179,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:39.664780
344,2,474640,470153,467614,463089,460447,467482,417460,461077,461191,456865,419581,367966,368135,456814,457121,452774,374228,466938,420205,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:42.684822
345,2,474592,469947,467689,463097,460328,467425,417460,460975,461174,456920,419629,367928,368193,456542,457090,452617,374201,466788,420123,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:45.704148
346,2,474725,470092,467787,463134,460352,467495,417409,460965,461289,456969,419667,368000,368247,456635,457164,452752,374193,466973,420168,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:48.730407
347,2,474692,469988,467784,462911,460450,467463,417358,461022,461237,456953,419592,367835,368097,456609,457180,452661,374145,466940,420196,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:51.750132
348,2,474840,470052,467608,462963,460379,467449,417487,460956,461097,456943,419631,368011,368150,456746,457167,452793,374221,466948,420147,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:54.770139
349,2,474603,470063,467656,463203,460266,467403,417132,461127,461159,456790,419624,367942,368116,456687,457106,452648,374122,466837,420191,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:10:57.789879
350,2,474487,469936,467379,462869,460130,467338,417293,460976,461126,456830,419425,367826,368073,456471,457020,452590,374103,466788,420077,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:00.809888
351,2,474797,470081,467801,463104,460329,467582,417171,461029,461282,457001,419727,367886,368216,456646,457147,452729,374159,467001,420434,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:03.829583
352,2,474603,469958,467679,462985,460602,467667,417306,461127,461425,457063,419597,367987,368288,456831,457320,452724,374215,467009,420308,50.44722900390627,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:06.849581
353,2,474694,469900,467573,462912,460462,467426,417347,461108,461210,456964,419508,367831,368194,456651,457104,452552,374215,466897,420042,50.32418823242193,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:09.871830
354,2,474527,469941,467490,462729,460367,467282,417174,460983,461054,456866,419539,367803,368159,456801,457057,452640,374196,466964,420004,50.81635131835941,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:12.891947
355,2,474534,469981,467831,463053,460466,467352,417211,460953,461242,456811,419577,367938,368172,456756,457143,452532,374131,466895,420142,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:15.915765
356,2,474655,470070,467707,462992,460436,467455,417345,461067,461169,456866,419567,367924,368171,456602,456960,452521,374130,466864,420135,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:18.935570
357,2,474567,470058,467646,462928,460201,467283,417232,461083,461005,456930,419574,367859,368131,456701,456903,452537,374239,466894,420257,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:21.954666
358,2,474565,469951,467761,462898,460277,467371,417193,460938,461124,456736,419611,367902,368235,456648,457149,452418,374254,466943,420174,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:24.974911
359,2,474198,469550,467400,462578,459868,467144,416999,460712,460789,456537,419258,367520,367890,456332,456725,452203,373762,466595,419819,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:27.993974
360,2,474617,470007,467668,462996,460309,467487,417203,461138,461151,457006,419666,367973,368171,456725,457266,452718,374252,467006,420240,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:31.014067
361,2,474525,469878,467719,462811,460201,467458,417315,461030,461217,456904,419467,367828,368091,456687,457035,452481,374144,466812,420187,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:34.034220
362,2,474448,469854,467656,462534,460239,467278,417322,461028,461016,456700,419409,367733,368011,456685,457081,452535,374102,466787,420142,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:37.053628
363,2,474806,470098,467843,463148,460398,467558,417326,460823,461327,456859,419676,367940,368264,456862,457183,452685,374323,467061,420387,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:40.073477
364,2,474694,470012,467737,462759,460156,467519,417288,461073,461120,456855,419663,367945,368219,456677,456959,452698,374245,466788,420271,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:43.093412
365,2,474944,470162,467839,462922,460360,467531,417210,461179,461082,456919,419679,368025,368312,456815,457240,452801,374325,467013,420275,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:46.113332
366,2,474613,470009,467629,462954,460180,467419,417232,460970,461040,456876,419590,367870,368045,456563,456931,452713,374181,466943,420185,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:49.136687
367,2,474761,470134,467734,463166,460281,467400,417121,461048,461123,456853,419639,367924,368160,456642,457175,452549,374185,466961,420252,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:52.156422
368,2,474754,469959,467687,463040,460206,467390,417360,461127,461154,456972,419578,367870,368253,456737,457246,452723,374124,466990,420352,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:55.176473
369,2,474563,470130,467700,462863,460298,467308,417219,461093,461167,457025,419550,367867,368169,456804,457222,452708,374197,466980,420260,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:11:58.196466
370,2,474598,469921,467656,462911,460367,467322,417241,460711,461115,456956,419493,367832,368158,456620,457039,452612,374165,466800,420166,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:01.216508
371,2,474747,470013,467611,462790,460352,467499,417322,460791,461120,457003,419560,367832,368109,456548,457122,452654,374132,466723,420176,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:04.236563
372,2,474626,470121,467597,462982,460340,467372,417122,460952,461117,456986,419638,367928,368215,456517,457041,452607,374076,466911,420233,50.44722900390627,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:07.255582
373,2,474726,470270,467582,463022,460440,467299,417249,460999,461236,456931,419588,367798,368214,456624,457004,452635,374233,466958,420163,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:10.275359
374,2,474542,469883,467495,462651,460149,467181,417112,460878,460921,456773,419368,367799,367913,456418,456937,452432,374040,466748,420040,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:13.295251
375,2,474692,470138,467649,463248,460592,467469,417233,461008,461256,457091,419642,367909,368227,456689,457177,452612,374298,466793,420162,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:16.322781
376,2,474636,469951,467657,463095,460341,467420,417327,460958,461149,456892,419612,367994,368154,456578,457077,452717,374171,466896,420106,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:12:19.342529
